"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000124, 1, 0.000124, isomap_n_components='2', isomap_n_neighbors='5', svm_C='1.0', svm_gamma='1.0'
1.551726, 0.525245, 1.567961, 1, 0.016235, isomap_n_components='2', isomap_n_neighbors='5', svm_C='1.0', svm_gamma='1.0'
5.759679, 0.522424, 5.921561, 2, 0.161882, isomap_n_components='3', isomap_n_neighbors='3', svm_C='47.63256038084591', svm_gamma='4.369503763577128'
14.602124, 0.515890, 15.085185, 3, 0.483061, isomap_n_components='4', isomap_n_neighbors='3', svm_C='42.921935174384245', svm_gamma='6.169053238837898'
18.986357, 0.512301, 19.666897, 4, 0.680540, isomap_n_components='3', isomap_n_neighbors='7', svm_C='82.10845963513053', svm_gamma='2.675788752665743'
35.565171, 0.511098, 37.034024, 5, 1.468853, isomap_n_components='4', isomap_n_neighbors='7', svm_C='66.89946072184424', svm_gamma='7.876862576395569'
36.910740, 0.510207, 38.448094, 6, 1.537354, isomap_n_components='4', isomap_n_neighbors='7', svm_C='73.3869697385701', svm_gamma='6.250679323146258'
43.538109, 0.509658, 45.418018, 7, 1.879909, isomap_n_components='4', isomap_n_neighbors='7', svm_C='85.96745572920351', svm_gamma='6.791753864237024'
59.098508, 0.509559, 61.729460, 8, 2.630952, isomap_n_components='4', isomap_n_neighbors='7', svm_C='92.95519189677783', svm_gamma='5.747325286813508'
74.227193, 0.509508, 77.607190, 9, 3.379997, isomap_n_components='4', isomap_n_neighbors='7', svm_C='69.04963153668444', svm_gamma='4.485226917480803'
96.585344, 0.509110, 101.227183, 10, 4.641839, isomap_n_components='4', isomap_n_neighbors='7', svm_C='97.54619609642863', svm_gamma='6.615263346935675'
112.499609, 0.508909, 117.968186, 11, 5.468577, isomap_n_components='4', isomap_n_neighbors='7', svm_C='86.6159215223967', svm_gamma='6.3899376511496415'
115.725255, 0.508812, 121.346945, 12, 5.621690, isomap_n_components='4', isomap_n_neighbors='7', svm_C='97.63806116013527', svm_gamma='5.80853860095564'
171.446038, 0.508766, 179.803252, 13, 8.357214, isomap_n_components='4', isomap_n_neighbors='7', svm_C='98.36692030276137', svm_gamma='6.122622670800982'
