"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000148, 1, 0.000148, isomap_n_components='2', isomap_n_neighbors='5', rf_max_features='0.5', rf_n_estimators='10'
0.405070, 1.411389, 0.463551, 1, 0.058481, isomap_n_components='2', isomap_n_neighbors='5', rf_max_features='0.5', rf_n_estimators='10'
1.788736, 0.925894, 1.891834, 2, 0.103098, isomap_n_components='2', isomap_n_neighbors='7', rf_max_features='0.7705914184339647', rf_n_estimators='220'
2.709473, 0.459656, 2.863144, 3, 0.153671, isomap_n_components='4', isomap_n_neighbors='5', rf_max_features='0.42825496760388254', rf_n_estimators='109'
19.424572, 0.447226, 20.749721, 4, 1.325149, isomap_n_components='4', isomap_n_neighbors='6', rf_max_features='0.3908563055255074', rf_n_estimators='252'
21.830392, 0.445558, 23.331092, 5, 1.500700, isomap_n_components='4', isomap_n_neighbors='7', rf_max_features='0.6343316352444657', rf_n_estimators='296'
31.539858, 0.441726, 34.128685, 6, 2.588827, isomap_n_components='4', isomap_n_neighbors='6', rf_max_features='0.3712685646230553', rf_n_estimators='41'
35.025028, 0.437751, 37.817437, 7, 2.792409, isomap_n_components='4', isomap_n_neighbors='7', rf_max_features='0.3996523146834192', rf_n_estimators='138'
36.552878, 0.429831, 39.371042, 8, 2.818163, isomap_n_components='4', isomap_n_neighbors='7', rf_max_features='0.46859709749464196', rf_n_estimators='281'
44.081729, 0.418728, 47.680274, 9, 3.598545, isomap_n_components='4', isomap_n_neighbors='7', rf_max_features='0.35391450670795793', rf_n_estimators='38'
