"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000138, 1, 0.000138, haralick_distance='1', isomap_n_components='2', isomap_n_neighbors='5', svm_C='1.0', svm_gamma='1.0'
57.848963, 0.832356, 57.869876, 1, 0.020913, haralick_distance='1', isomap_n_components='2', isomap_n_neighbors='5', svm_C='1.0', svm_gamma='1.0'
274.466388, 0.825171, 274.740392, 2, 0.274005, haralick_distance='2', isomap_n_components='2', isomap_n_neighbors='4', svm_C='24.661941005117924', svm_gamma='0.43558917449642676'
689.555152, 0.791830, 690.322320, 3, 0.767168, haralick_distance='2', isomap_n_components='4', isomap_n_neighbors='5', svm_C='24.38603363555398', svm_gamma='0.060301644300136195'
1934.651332, 0.791781, 1937.010910, 4, 2.359577, haralick_distance='3', isomap_n_components='4', isomap_n_neighbors='4', svm_C='27.019303498855066', svm_gamma='0.01857559664666423'
2347.977968, 0.789536, 2350.943691, 5, 2.965724, haralick_distance='3', isomap_n_components='4', isomap_n_neighbors='4', svm_C='37.39682590702052', svm_gamma='0.01857559664666423'
2847.407423, 0.780543, 2851.033304, 6, 3.625881, haralick_distance='3', isomap_n_components='4', isomap_n_neighbors='6', svm_C='47.813560903207794', svm_gamma='0.020575478514764375'
3427.504972, 0.775282, 3431.892772, 7, 4.387800, haralick_distance='3', isomap_n_components='2', isomap_n_neighbors='7', svm_C='88.88179064912926', svm_gamma='0.07566522266457618'
3844.146648, 0.769968, 3849.111974, 8, 4.965326, haralick_distance='3', isomap_n_components='2', isomap_n_neighbors='5', svm_C='52.127287107906085', svm_gamma='0.07566522266457618'
3927.510842, 0.764497, 3932.584388, 9, 5.073547, haralick_distance='3', isomap_n_components='2', isomap_n_neighbors='5', svm_C='40.23232782273276', svm_gamma='0.07566522266457618'
4833.830571, 0.763237, 4840.265387, 10, 6.434816, haralick_distance='3', isomap_n_components='2', isomap_n_neighbors='5', svm_C='40.90141542941079', svm_gamma='0.09845479853911125'
5526.670806, 0.763152, 5534.105309, 11, 7.434503, haralick_distance='3', isomap_n_components='2', isomap_n_neighbors='6', svm_C='23.580271101106053', svm_gamma='0.4660134861568293'
6143.020138, 0.763137, 6151.340711, 12, 8.320572, haralick_distance='3', isomap_n_components='2', isomap_n_neighbors='5', svm_C='22.976365816353994', svm_gamma='0.571141764376272'
6451.224274, 0.763001, 6460.033288, 13, 8.809014, haralick_distance='3', isomap_n_components='2', isomap_n_neighbors='5', svm_C='4.365768027835193', svm_gamma='0.4975423793457835'
7143.410967, 0.762363, 7153.260848, 14, 9.849881, haralick_distance='3', isomap_n_components='2', isomap_n_neighbors='4', svm_C='4.946454647466163', svm_gamma='0.5809073043630463'
8955.654132, 0.761396, 8968.187774, 15, 12.533642, haralick_distance='3', isomap_n_components='2', isomap_n_neighbors='4', svm_C='4.365768027835193', svm_gamma='0.4975423793457835'
9763.722831, 0.758781, 9777.497869, 16, 13.775038, haralick_distance='3', isomap_n_components='2', isomap_n_neighbors='5', svm_C='4.946454647466163', svm_gamma='0.5809073043630463'
10572.100916, 0.757877, 10586.992459, 17, 14.891543, haralick_distance='3', isomap_n_components='2', isomap_n_neighbors='6', svm_C='62.71758760874976', svm_gamma='0.3946010481702895'
