"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000063, 1, 0.000063, pca_whiten=''true''
28.222471, 5.732700, 28.612970, 1, 0.390499, pca_whiten=''true''
