"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000063, 1, 0.000063, svm_C='0.1', svm_gamma='4.005'
1.469678, 0.530475, 1.484476, 1, 0.014798, svm_C='0.1', svm_gamma='4.005'
2.846850, 0.516539, 2.890101, 2, 0.043252, svm_C='100.0', svm_gamma='2.0075'
11.129522, 0.515321, 11.316188, 3, 0.186665, svm_C='50.050000000000004', svm_gamma='6.0024999999999995'
12.513049, 0.512608, 12.715260, 4, 0.202211, svm_C='50.050000000000004', svm_gamma='2.0075'
22.094665, 0.512554, 22.502419, 5, 0.407755, svm_C='25.075000000000003', svm_gamma='2.0075'
