"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000102, 1, 0.000102, pca_whiten=''true'', svm_C='1.0', svm_gamma='1.0'
167.983915, 0.525193, 168.074780, 1, 0.090865, pca_whiten=''true'', svm_C='1.0', svm_gamma='1.0'
169.204031, 0.514510, 169.335789, 2, 0.131757, pca_whiten=''true'', svm_C='65.31224049555269', svm_gamma='4.667651857354299'
176.099036, 0.509135, 176.429654, 3, 0.330618, pca_whiten=''true'', svm_C='62.33281468850071', svm_gamma='1.5144007304461375'
191.489370, 0.505951, 192.271996, 4, 0.782626, pca_whiten=''true'', svm_C='41.75157244126928', svm_gamma='0.12822978501372634'
202.505310, 0.505265, 203.628719, 5, 1.123409, pca_whiten=''false'', svm_C='62.50814177672008', svm_gamma='0.028977341676197955'
208.961012, 0.505024, 210.319909, 6, 1.358897, pca_whiten=''false'', svm_C='95.7157170346579', svm_gamma='0.15436075282729805'
216.263060, 0.505008, 217.868402, 7, 1.605342, pca_whiten=''false'', svm_C='85.73615106269455', svm_gamma='0.18394409426943828'
221.047940, 0.503941, 222.814548, 8, 1.766608, pca_whiten=''false'', svm_C='89.9480222648067', svm_gamma='0.06087476302321115'
223.496177, 0.502851, 225.347637, 9, 1.851461, pca_whiten=''false'', svm_C='72.82167271069956', svm_gamma='0.019474077347745984'
348.379771, 0.502713, 354.390480, 10, 6.010709, pca_whiten=''false'', svm_C='96.75046063037496', svm_gamma='0.06679657503107518'
422.485214, 0.502090, 431.282765, 11, 8.797551, pca_whiten=''true'', svm_C='99.37666894854766', svm_gamma='0.014646350724094249'
