"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000144, 1, 0.000144, haralick_distance='1', isomap_n_components='2', isomap_n_neighbors='5', svm_C='1.0', svm_gamma='1.0'
23.480511, 0.476626, 23.554823, 1, 0.074312, haralick_distance='1', isomap_n_components='2', isomap_n_neighbors='5', svm_C='1.0', svm_gamma='1.0'
76.383806, 0.474466, 76.680115, 2, 0.296309, haralick_distance='2', isomap_n_components='2', isomap_n_neighbors='6', svm_C='78.990011851405', svm_gamma='6.602930247746782'
246.913452, 0.474384, 248.523296, 3, 1.609843, haralick_distance='1', isomap_n_components='2', isomap_n_neighbors='5', svm_C='87.94033217803754', svm_gamma='2.39453362475163'
258.042936, 0.466901, 259.717299, 4, 1.674363, haralick_distance='1', isomap_n_components='3', isomap_n_neighbors='5', svm_C='61.98915050720065', svm_gamma='1.6708997913006134'
383.235692, 0.454677, 385.856482, 5, 2.620789, haralick_distance='2', isomap_n_components='3', isomap_n_neighbors='5', svm_C='0.805224789412409', svm_gamma='1.6773392243225422'
507.622232, 0.434793, 511.249818, 6, 3.627586, haralick_distance='2', isomap_n_components='2', isomap_n_neighbors='5', svm_C='68.84716082050046', svm_gamma='2.1087808232323737'
1085.723558, 0.432185, 1094.256174, 7, 8.532616, haralick_distance='2', isomap_n_components='2', isomap_n_neighbors='5', svm_C='0.805224789412409', svm_gamma='1.6773392243225422'
1679.958176, 0.430322, 1693.317115, 8, 13.358938, haralick_distance='2', isomap_n_components='2', isomap_n_neighbors='5', svm_C='0.46125336980153153', svm_gamma='1.530779761127524'
1966.703749, 0.418195, 1982.180980, 9, 15.477231, haralick_distance='2', isomap_n_components='2', isomap_n_neighbors='6', svm_C='0.805224789412409', svm_gamma='1.6773392243225422'
