"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000115, 1, 0.000115, isomap_n_components='2', isomap_n_neighbors='5', rf_max_features='0.5', rf_n_estimators='10'
0.369791, 6.566075, 0.385572, 1, 0.015781, isomap_n_components='2', isomap_n_neighbors='5', rf_max_features='0.5', rf_n_estimators='10'
1.472537, 3.372529, 1.524508, 2, 0.051971, isomap_n_components='2', isomap_n_neighbors='7', rf_max_features='0.7705914184339647', rf_n_estimators='220'
2.185543, 2.149902, 2.252910, 3, 0.067367, isomap_n_components='4', isomap_n_neighbors='5', rf_max_features='0.42825496760388254', rf_n_estimators='109'
9.190959, 1.857505, 9.602161, 4, 0.411202, isomap_n_components='4', isomap_n_neighbors='7', rf_max_features='0.6398646674317605', rf_n_estimators='105'
15.570315, 1.722464, 16.371507, 5, 0.801192, isomap_n_components='4', isomap_n_neighbors='6', rf_max_features='0.3908563055255074', rf_n_estimators='252'
17.439277, 1.686970, 18.324797, 6, 0.885520, isomap_n_components='4', isomap_n_neighbors='7', rf_max_features='0.6343316352444657', rf_n_estimators='296'
22.422065, 1.659865, 23.626568, 7, 1.204503, isomap_n_components='4', isomap_n_neighbors='7', rf_max_features='0.3908563055255074', rf_n_estimators='252'
37.546947, 1.584664, 39.413421, 8, 1.866474, isomap_n_components='4', isomap_n_neighbors='7', rf_max_features='0.36416568701334', rf_n_estimators='231'
46.201367, 1.575980, 48.524027, 9, 2.322659, isomap_n_components='4', isomap_n_neighbors='7', rf_max_features='0.3226731026029736', rf_n_estimators='156'
