"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000071, 1, 0.000071, pca_whiten=''true''
0.304418, 2.548522, 0.334615, 1, 0.030197, pca_whiten=''true''
