"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000124, 1, 0.000124, isomap_n_components='2', isomap_n_neighbors='5', svm_C='1.0', svm_gamma='1.0'
0.383053, 1.008535, 0.398082, 1, 0.015029, isomap_n_components='2', isomap_n_neighbors='5', svm_C='1.0', svm_gamma='1.0'
0.794551, 1.006259, 0.850843, 2, 0.056292, isomap_n_components='2', isomap_n_neighbors='7', svm_C='94.12416540310615', svm_gamma='5.804177494310886'
1.177673, 1.005536, 1.249715, 3, 0.072042, isomap_n_components='4', isomap_n_neighbors='5', svm_C='25.725342527255737', svm_gamma='2.7907769724696707'
2.691065, 1.000062, 2.905476, 4, 0.214410, isomap_n_components='4', isomap_n_neighbors='3', svm_C='38.955212985979244', svm_gamma='2.443593951042488'
4.994346, 0.999376, 5.412679, 5, 0.418334, isomap_n_components='3', isomap_n_neighbors='7', svm_C='82.10845963513053', svm_gamma='2.675788752665743'
10.545599, 0.999043, 11.535447, 6, 0.989849, isomap_n_components='4', isomap_n_neighbors='7', svm_C='4.276488422228812', svm_gamma='1.9701559174126142'
12.666983, 0.998026, 13.903415, 7, 1.236433, isomap_n_components='3', isomap_n_neighbors='7', svm_C='79.14594532734574', svm_gamma='1.1618850947164387'
13.083982, 0.996458, 14.336472, 8, 1.252490, isomap_n_components='3', isomap_n_neighbors='7', svm_C='93.71884818797504', svm_gamma='2.115457129688539'
15.996520, 0.993388, 17.535707, 9, 1.539187, isomap_n_components='3', isomap_n_neighbors='4', svm_C='88.6781752834794', svm_gamma='0.3703026870145679'
19.879113, 0.993075, 21.767542, 10, 1.888429, isomap_n_components='3', isomap_n_neighbors='7', svm_C='99.72905041179727', svm_gamma='0.745174649966515'
20.677147, 0.984262, 22.649491, 11, 1.972344, isomap_n_components='3', isomap_n_neighbors='5', svm_C='97.81395446002125', svm_gamma='0.8897584370430045'
25.286896, 0.980500, 27.770322, 12, 2.483426, isomap_n_components='3', isomap_n_neighbors='6', svm_C='88.09093639479003', svm_gamma='0.803636592778738'
30.826478, 0.979878, 33.836726, 13, 3.010248, isomap_n_components='3', isomap_n_neighbors='5', svm_C='98.8731151370723', svm_gamma='1.0477917366025495'
37.220156, 0.979733, 40.936327, 14, 3.716171, isomap_n_components='4', isomap_n_neighbors='6', svm_C='88.09093639479003', svm_gamma='0.803636592778738'
47.714355, 0.976950, 52.571452, 15, 4.857098, isomap_n_components='4', isomap_n_neighbors='6', svm_C='89.06320282035163', svm_gamma='0.38643260747831254'
