"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000532, 1, 0.000532, pca_whiten=''true''
5.053984, 13.189455, 5.221468, 1, 0.167484, pca_whiten=''true''
